1594324020000,1594324080000,TSLA,550.000,234372.000,1396.310,1394.539,1393.820,1394.570,1394.640,1393.820,1380.280
1594324080000,1594324140000,TSLA,467.000,234839.000,1396.310,1397.305,1397.060,1397.840,1397.840,1397.060,1380.314
1594324140000,1594324200000,TSLA,1509.000,236348.000,1396.310,1396.190,1396.850,1395.390,1396.850,1395.390,1380.415
1594324200000,1594324260000,TSLA,654.000,237002.000,1396.310,1393.888,1393.510,1394.240,1394.270,1393.510,1380.453
1594324260000,1594324320000,TSLA,731.000,237733.000,1396.310,1395.055,1393.640,1396.450,1396.450,1393.640,1380.497
1594324320000,1594324380000,TSLA,980.000,238713.000,1396.310,1397.131,1396.200,1397.305,1398.210,1395.990,1380.566
1594324380000,1594324440000,TSLA,1424.000,240137.000,1396.310,1397.355,1397.990,1397.320,1397.990,1396.520,1380.665
1594324440000,1594324500000,TSLA,941.000,241078.000,1396.310,1396.121,1396.825,1395.360,1397.070,1395.360,1380.726
1594324500000,1594324560000,TSLA,1421.000,242499.000,1396.310,1392.687,1394.490,1391.425,1394.540,1390.420,1380.796
1594324560000,1594324620000,TSLA,811.000,243310.000,1396.310,1394.040,1393.450,1394.455,1394.660,1393.450,1380.840
1594324620000,1594324680000,TSLA,704.000,244014.000,1396.310,1393.962,1393.340,1394.520,1394.690,1393.340,1380.878
1594324680000,1594324740000,TSLA,895.000,244909.000,1396.310,1394.100,1394.260,1394.080,1394.370,1394.000,1380.926
1594324740000,1594324800000,TSLA,1366.000,246275.000,1396.310,1394.323,1394.380,1394.090,1394.750,1394.090,1381.000
1594325280000,1594325340000,TSLA,104.000,246519.000,1396.310,1393.925,1393.930,1393.930,1393.930,1393.930,1381.013
1594328460000,1594328520000,TSLA,100.000,246733.000,1396.310,1396.700,1396.700,1396.700,1396.700,1396.700,1381.027
